# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
psmb5	Adenoma	MESH:D000236	PSMB5	5693	Cancer		Plant Extracts	65.19		16039950|21937742|26115596
psmb5	Adenoma	MESH:D000236	PSMB5	5693	Cancer		Resveratrol	65.19		15688382
psmb5	Adenoma	MESH:D000236	PSMB5	5693	Cancer		Smoke	65.19		26109882
psmb5	Adenoma	MESH:D000236	PSMB5	5693	Cancer		sodium arsenite	65.19		20937726
psmb5	Adenoma	MESH:D000236	PSMB5	5693	Cancer		Sulindac	65.19		10223192
psmb5	Adenoma	MESH:D000236	PSMB5	5693	Cancer		Tobacco Smoke Pollution	65.19		27840117
psmb5	Adenoma, Acidophil	MESH:D000239	PSMB5	5693	Cancer		Piperonyl Butoxide	5.06		9688356
psmb5	Adenoma, Bile Duct	MESH:D002759	PSMB5	5693	Cancer		Pentachlorophenol	8.73		12597444
psmb5	Adenoma, Bile Duct	MESH:D002759	PSMB5	5693	Cancer		Phenobarbital	8.73		12597444|28245158
psmb5	Adenoma, Islet Cell	MESH:D007516	PSMB5	5693	Cancer|Digestive system disease|Endocrine system disease		Valproic Acid	3.06		1729766
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Aflatoxin B1	57.63		1971196|21984479
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Chlorodiphenyl (54% Chlorine)	57.63		17510085
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Clofibrate	57.63		15509519
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Diethylstilbestrol	57.63		8443792
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Estradiol	57.63		21984479
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Ethinyl Estradiol	57.63		1968981
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Pentachlorophenol	57.63		1987363
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		perfluorooctane sulfonic acid	57.63		22245121|22266392
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		perfluorooctanoic acid	57.63		21984479
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Phenobarbital	57.63		11354469|12795231|1444806|15492232|15728704|1674234|17620307|19298838|1971196|26838046|28245158|2924405|3769139|3856057|3971489
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Piperonyl Butoxide	57.63		30572783|32320717
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		pirinixic acid	57.63		15509519|16434500
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Plant Extracts	57.63		23262642
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Tamoxifen	57.63		7834623|8435874
psmb5	Adenoma, Liver Cell	MESH:D018248	PSMB5	5693	Cancer|Digestive system disease		Tetrachlorodibenzodioxin	57.63		16835633|20959002
psmb5	Adenomatous Polyposis Coli	MESH:D011125	PSMB5	5693	Cancer|Digestive system disease|Genetic disease (inborn)		Eicosapentaenoic Acid	15.07		22830632
psmb5	Adenomatous Polyposis Coli	MESH:D011125	PSMB5	5693	Cancer|Digestive system disease|Genetic disease (inborn)		Plant Extracts	15.07		18205911
psmb5	Adenomatous Polyposis Coli	MESH:D011125	PSMB5	5693	Cancer|Digestive system disease|Genetic disease (inborn)		Resveratrol	15.07		11588890|26223300
psmb5	Adenomatous Polyposis Coli	MESH:D011125	PSMB5	5693	Cancer|Digestive system disease|Genetic disease (inborn)		Sulindac	15.07		11535846|11874996|12394442|15623613|16460482|17611924|19003578
psmb5	Adenomatous Polyps	MESH:D018256	PSMB5	5693	Cancer		Sulindac	4.21		10213222
psmb5	Adenomyosis	MESH:D062788	PSMB5	5693	Urogenital disease (female)		bisphenol S	4.13		37234927
psmb5	Adenovirus Infections, Human	MESH:D000258	PSMB5	5693	Viral disease		Ivermectin	4.44		32641484
psmb5	Adrenal Cortex Diseases	MESH:D000303	PSMB5	5693	Endocrine system disease		Atrazine	11.98		27102619
psmb5	Adrenal Cortex Diseases	MESH:D000303	PSMB5	5693	Endocrine system disease		lipopolysaccharide, Escherichia coli O111 B4	11.98		27052214
psmb5	Adrenal Cortex Diseases	MESH:D000303	PSMB5	5693	Endocrine system disease		Resveratrol	11.98		27052214
psmb5	Adrenal Cortex Neoplasms	MESH:D000306	PSMB5	5693	Cancer|Endocrine system disease		arsenite	4.07		20448261
psmb5	Adrenal Gland Diseases	MESH:D000307	PSMB5	5693	Endocrine system disease		Glucose	7.20		28916336
psmb5	Adrenal Gland Diseases	MESH:D000307	PSMB5	5693	Endocrine system disease		sodium arsenite	7.20		20146381
psmb5	Adrenal Gland Neoplasms	MESH:D000310	PSMB5	5693	Cancer|Endocrine system disease		Arsenic	16.78		12583988|14514661
psmb5	Adrenal Gland Neoplasms	MESH:D000310	PSMB5	5693	Cancer|Endocrine system disease		Pentachlorophenol	16.78		10696769
psmb5	Adrenal Gland Neoplasms	MESH:D000310	PSMB5	5693	Cancer|Endocrine system disease		sodium arsenite	16.78		15138027|15276417|20937726
psmb5	Adrenal Gland Neoplasms	MESH:D000310	PSMB5	5693	Cancer|Endocrine system disease		Valproic Acid	16.78		1729766
psmb5	Adrenal Insufficiency	MESH:D000309	PSMB5	5693	Endocrine system disease		Diethylstilbestrol	12.21		3284149
psmb5	Adrenal Insufficiency	MESH:D000309	PSMB5	5693	Endocrine system disease		Ethinyl Estradiol	12.21		3284149
psmb5	Adrenal Insufficiency	MESH:D000309	PSMB5	5693	Endocrine system disease		Heparin	12.21		11771214|1635495|3803229
psmb5	Adrenocortical Adenoma	MESH:D018246	PSMB5	5693	Cancer|Endocrine system disease		Arsenic	10.27		17306315
psmb5	Adrenocortical Adenoma	MESH:D018246	PSMB5	5693	Cancer|Endocrine system disease		sodium arsenite	10.27		16712894|17306315
psmb5	Adrenocortical Carcinoma	MESH:D018268	PSMB5	5693	Cancer|Endocrine system disease		Doxorubicin	2.50		11572034|12015757|17675396
psmb5	Adrenocortical Hyperfunction	MESH:D000308	PSMB5	5693	Endocrine system disease		Diethylstilbestrol	9.91		1182631
psmb5	Adrenocortical Hyperfunction	MESH:D000308	PSMB5	5693	Endocrine system disease		Ethinyl Estradiol	9.91		1182631
psmb5	Afibrinogenemia	MESH:D000347	PSMB5	5693	Blood disease|Genetic disease (inborn)		Heparin	4.69		1558085
psmb5	Aging, Premature	MESH:D019588	PSMB5	5693	Signs and symptoms		Resveratrol	2.99		23129026
psmb5	Agoraphobia	MESH:D000379	PSMB5	5693	Mental disorder		Clozapine	3.92		11230003
psmb5	Agranulocytosis	MESH:D000380	PSMB5	5693	Blood disease		Clozapine	7.58		10340918|10435399|10513719|10860943|11463031|11718172|12649775|14617031|16160616|16191206|16390912|16503709|16510162|16939528|18759705|19697595|20023573|24185126|24588327|27368152|2813671|31480|7522149|7959380|8664211|9034416|9541333|9766615
psmb5	Agranulocytosis	MESH:D000380	PSMB5	5693	Blood disease		Doxorubicin	7.58		2224762|4795227|7740334
psmb5	Agranulocytosis	MESH:D000380	PSMB5	5693	Blood disease		Valproic Acid	7.58		11831095
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		Atrazine	23.51		11874814|15583372|17327316|18343878|20730623
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		Chlorpyrifos	23.51		11874814|15496540|15572760|16611668|17119214|17390374|18343878|20595914|22262687
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		cypermethrin	23.51		16487989
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		Glyphosate	23.51		17932376|19289390|20730623
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		Paraquat	23.51		11874814|17116648|17495700|19541724|19650582|20061368|21269927|24120951
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		Permethrin	23.51		17932376|17975796|20730623|20818537|23916637
psmb5	Agricultural Workers' Diseases	MESH:D000382	PSMB5	5693	Occupational disease		Rotenone	23.51		21269927|24120951
psmb5	AIDS-Related Opportunistic Infections	MESH:D017088	PSMB5	5693	Immune system disease|Viral disease		Ritonavir	4.33		10357637
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Acetaminophen	37.80		19317383
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Diacetyl	37.80		34031698
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Dronabinol	37.80		32612530
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Estradiol	37.80		30445053
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Lipopolysaccharides	37.80		28951138
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Nanotubes, Carbon	37.80		30423287
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Ozone	37.80		31627909|34285515
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Particulate Matter	37.80		30090456
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Theophylline	37.80		8760775
psmb5	Airway Obstruction	MESH:D000402	PSMB5	5693	Respiratory tract disease		Tobacco Smoke Pollution	37.80		12166551|28951138
psmb5	Airway Remodeling	MESH:D056151	PSMB5	5693	Pathology (anatomical condition)		nimesulide	13.97		21873451
psmb5	Airway Remodeling	MESH:D056151	PSMB5	5693	Pathology (anatomical condition)		Particulate Matter	13.97		30090456
psmb5	Airway Remodeling	MESH:D056151	PSMB5	5693	Pathology (anatomical condition)		Vehicle Emissions	13.97		29078374
psmb5	Akathisia, Drug-Induced	MESH:D017109	PSMB5	5693	Nervous system disease|Signs and symptoms		Clozapine	5.32		11030483|11156818|12107616|16240977|17414247|7597122|9501888
psmb5	Akathisia, Drug-Induced	MESH:D017109	PSMB5	5693	Nervous system disease|Signs and symptoms		nefazodone	5.32		11488371
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		bisphenol A	21.74		22398408
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Doxorubicin	21.74		10430982|10694226|10755708|10793086|15788471|19204870|19277126|20237062|20407279|21441931|2340227|25268985|2559236|28318631|28885000|29064158|3456068|4045723|6416889|6585590|8303709|9334259
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Estradiol	21.74		2372993
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Heparin	21.74		10645038
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Resveratrol	21.74		20332614|22733486|23090186|24413998
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		sodium arsenite	21.74		34272803
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Sulindac	21.74		2203262
psmb5	Albuminuria	MESH:D000419	PSMB5	5693	Signs and symptoms|Urogenital disease (female)|Urogenital disease (male)		Trichloroethylene	21.74		32763311
psmb5	Alcoholic Intoxication	MESH:D000435	PSMB5	5693	Mental disorder|Substance-related disorder		Cannabidiol	3.55		31074060
psmb5	Alcohol-Induced Disorders	MESH:D020751	PSMB5	5693	Substance-related disorder		Acetaminophen	2.71		21127120
psmb5	Alcoholism	MESH:D000437	PSMB5	5693	Mental disorder|Substance-related disorder		Cannabidiol	11.40		28194850|29859012
psmb5	Alcoholism	MESH:D000437	PSMB5	5693	Mental disorder|Substance-related disorder		Estradiol	11.40		8590623
psmb5	Alcoholism	MESH:D000437	PSMB5	5693	Mental disorder|Substance-related disorder		Ivermectin	11.40		21402096
psmb5	Alcoholism	MESH:D000437	PSMB5	5693	Mental disorder|Substance-related disorder		Valproic Acid	11.40		15643110
psmb5	Alcohol-Related Disorders	MESH:D019973	PSMB5	5693	Mental disorder|Substance-related disorder		Valproic Acid	2.48		20204907
psmb5	Alcohol Withdrawal Seizures	MESH:D020270	PSMB5	5693	Nervous system disease|Signs and symptoms|Substance-related disorder		Phenobarbital	3.30		3746988
psmb5	Alkalosis	MESH:D000471	PSMB5	5693	Metabolic disease		Valproic Acid	2.04		10227223
psmb5	Alopecia	MESH:D000505	PSMB5	5693	Pathology (anatomical condition)|Skin disease		Doxorubicin	16.96		11147586|11522636|14998846|1987737|20185313|2224762|2468745|309102|3894277|4795227|6891885|7740334|8893895|9374088|9390207|9816034|985619
psmb5	Alopecia	MESH:D000505	PSMB5	5693	Pathology (anatomical condition)|Skin disease		Estradiol	16.96		20053802
psmb5	Alopecia	MESH:D000505	PSMB5	5693	Pathology (anatomical condition)|Skin disease		Finasteride	16.96		11763381|12433001|12601707|15262698|16303687|17026771|19169095|20486040|27750143
psmb5	Alopecia	MESH:D000505	PSMB5	5693	Pathology (anatomical condition)|Skin disease		Heparin	16.96		10726030|9646784
psmb5	Alopecia	MESH:D000505	PSMB5	5693	Pathology (anatomical condition)|Skin disease		Phenobarbital	16.96		6782217
psmb5	Alopecia	MESH:D000505	PSMB5	5693	Pathology (anatomical condition)|Skin disease		Valproic Acid	16.96		11393369|3107169|6107726|6772435|6782217
psmb5	Alveolar Bone Loss	MESH:D016301	PSMB5	5693	Mouth disease|Musculoskeletal disease		Lipopolysaccharides	14.14		26497626
psmb5	Alveolar Bone Loss	MESH:D016301	PSMB5	5693	Mouth disease|Musculoskeletal disease		Resveratrol	14.14		26497626
psmb5	Alveolar Bone Loss	MESH:D016301	PSMB5	5693	Mouth disease|Musculoskeletal disease		tanshinone	14.14		31108107
psmb5	Alveolitis, Extrinsic Allergic	MESH:D000542	PSMB5	5693	Immune system disease|Respiratory tract disease		Particulate Matter	3.09		28106813|28415675
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Cannabidiol	28.79		27567873
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Copper	28.79		11795876|16325427|16410023|16866297|16886094|16962711|17119284|18248325|20640797|21423579|25352456|25542178|34219710
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Copper Sulfate	28.79		17851187
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Dronabinol	28.79		27567873
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Glucose	28.79		24055495
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Hydrogen Peroxide	28.79		12192006
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Nanotubes, Carbon	28.79		20056170
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Ozone	28.79		27239507|36089140
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Particulate Matter	28.79		25978701|27239507
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Plant Extracts	28.79		16962711
psmb5	Alzheimer Disease	MESH:D000544	PSMB5	5693	Mental disorder|Nervous system disease		Resveratrol	28.79		16162502|16183991|21073519|24252177
psmb5	Amaurosis Fugax	MESH:D020757	PSMB5	5693	Eye disease|Nervous system disease|Signs and symptoms		Heparin	4.78		9890845
psmb5	Amblyopia	MESH:D000550	PSMB5	5693	Eye disease|Nervous system disease|Signs and symptoms		Smoke	13.10		1215251
psmb5	Amblyopia	MESH:D000550	PSMB5	5693	Eye disease|Nervous system disease|Signs and symptoms		Tamoxifen	13.10		18415107
psmb5	Amblyopia	MESH:D000550	PSMB5	5693	Eye disease|Nervous system disease|Signs and symptoms		Valproic Acid	13.10		17688650
psmb5	Amenorrhea	MESH:D000568	PSMB5	5693	Pathology (process)		Ethinyl Estradiol	2.34		2576253|2576255
psmb5	Amnesia	MESH:D000647	PSMB5	5693	Mental disorder|Nervous system disease|Signs and symptoms		Estradiol	4.90		14643695|17152362|17369909
psmb5	Amnesia	MESH:D000647	PSMB5	5693	Mental disorder|Nervous system disease|Signs and symptoms		Glucose	4.90		3146778
psmb5	Amnesia	MESH:D000647	PSMB5	5693	Mental disorder|Nervous system disease|Signs and symptoms		Plant Extracts	4.90		12880915|14643852|15120462|15671690|16579738|16755009|16860552|16909444|16926492|17318785|17343883|18400431|18695930|18712849|18814488|19023811|19463889|19610035|20521984|21572646|27717698|8792662
psmb5	Amnesia, Anterograde	MESH:D020324	PSMB5	5693	Mental disorder|Nervous system disease|Signs and symptoms		Plant Extracts	2.80		18193203|18585439|20645848
psmb5	Amnesia, Retrograde	MESH:D000648	PSMB5	5693	Mental disorder|Nervous system disease|Signs and symptoms		Plant Extracts	6.58		20645848
psmb5	Amnesia, Retrograde	MESH:D000648	PSMB5	5693	Mental disorder|Nervous system disease|Signs and symptoms		Valproic Acid	6.58		18806245
psmb5	Amyloidosis	MESH:D000686	PSMB5	5693	Metabolic disease		Diethylstilbestrol	3.26		15469931
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		2,2',4,4'-tetrabromodiphenyl ether	23.30		27159543
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Arsenic	23.30		28337565
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Copper	23.30		10694572
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Dronabinol	23.30		15204022
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Resveratrol	23.30		24252177|24885036
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Tobacco Smoke Pollution	23.30		27377857
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Vehicle Emissions	23.30		29852480
psmb5	Amyotrophic Lateral Sclerosis	MESH:D000690	PSMB5	5693	Metabolic disease|Nervous system disease		Vitamin E	23.30		24919836
psmb5	Amyotrophic lateral sclerosis 1	MESH:C531617	PSMB5	5693	Metabolic disease|Nervous system disease		Vitamin E	2.89		8967745
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Acetaminophen	18.92		1422939|19008617
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Heparin	18.92		19702217
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Inulin	18.92		18535847
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Plant Extracts	18.92		19118619|20441089|23071516
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Resveratrol	18.92		22962611|23514766
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Sulindac	18.92		6731964
psmb5	Anaphylaxis	MESH:D000707	PSMB5	5693	Immune system disease		Trichloroethylene	18.92		22467029
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Acetaminophen	52.31		7585440
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Aflatoxin B1	52.31		32894639
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Arsenic	52.31		15116095
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Bortezomib	52.31		16763792|18463870|24673398
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Copper	52.31		11516174|12805251|20164366|22332037|22457245|23555700|24708542
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Doxorubicin	52.31		11147586|11745287|14755012|15459211|17629752|1905199|2224762|35667395|4795227
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Finasteride	52.31		10233450
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Flutamide	52.31		10233450|12820454
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Glucose	52.31		20857844
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Heparin	52.31		5161937
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Isotretinoin	52.31		7707116
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		K 7174	52.31		24086573
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Particulate Matter	52.31		28153527
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Plant Extracts	52.31		15996025
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Resveratrol	52.31		19228061|32894639
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		sodium arsenite	52.31		20946910|29657918|30612929
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Tetrachlorodibenzodioxin	52.31		11748828
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Valproic Acid	52.31		14986271|35090963
psmb5	Anemia	MESH:D000740	PSMB5	5693	Blood disease		Vitamin E	52.31		12662204|1893952|7103234
psmb5	Anemia, Aplastic	MESH:D000741	PSMB5	5693	Blood disease		Clozapine	12.99		12866349
