# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	2,2',3',4,4',5-hexachlorobiphenyl	105.43		20297801
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Aluminum	105.43		19010380|20385067|23106139|24486960
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Arsenic Trioxide	105.43		30225639
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Benzo(a)pyrene	105.43		32255272|32619457
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	bisphenol A	105.43		25381574|29559645|30997025|31574244|34434659|34474090|35489422
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Cadmium	105.43		32735850|34252479|36868496
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Cadmium Chloride	105.43		27389774|33453195
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Carbamazepine	105.43		12192617|17636003|19371260
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Chlorpyrifos	105.43		26884967|30267645|30497708|36811218
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Cisplatin	105.43		18809400|23036615|23558232|7837287
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Copper	105.43		11784781|36775208
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Cyclosporine	105.43		9620083
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Dietary Fats	105.43		19957886|35702883
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Doxorubicin	105.43		12972067|2981696|34656704|6301309
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Dronabinol	105.43		11517236|15640759
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	epigallocatechin gallate	105.43		22886603|30395894|31047916
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Ethanol	105.43		25029343|29339456|32360496|33314588|35181401
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Hydrogen Peroxide	105.43		10650884|21073519|21820214|23726866
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Ibuprofen	105.43		10961664
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	lead acetate	105.43		17959157|30445054|30703413
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Methamphetamine	105.43		10684896|11754491|12684743|12871582|14657756|15337264|15542702|15935054|16403784|16650608|16784740|16952162|17060582|17234339|17493054|18435425|18643795|25090657|27288563|34562559|3947981
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	methylmercuric chloride	105.43		20869980|23203475|23954720|31047916|32991939
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	N-Methyl-3,4-methylenedioxyamphetamine	105.43		15337264|18827290|22983118
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Oxygen	105.43		19729061|23437309|9147382
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Particulate Matter	105.43		34150234|34214084|34678400
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	PCB 180	105.43		20297801
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	perfluorooctane sulfonic acid	105.43		23948355
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Quercetin	105.43		19957886|21472459|23358137|27389774|35822592
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Rotenone	105.43		11826108|14766796|15280438|15574749|15790535|16490285|17356569|18206288|18619942|18804145|19580850|21807080|26446018|27316720|27585560|28585189|29649621|30222980|30408497|32088201|32115830|35104487|35187747|35589691|35654124|35822592|36538285|36706892|36965781|7824183
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Selenium	105.43		34252479
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Tobacco Smoke Pollution	105.43		27818348
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	tributyltin	105.43		23743147|26961604
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	trichostatin A	105.43		23558232
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Urethane	105.43		34606945
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Valproic Acid	105.43		12192617
slc6a8	Nerve Degeneration	MESH:D009410	SLC6A8	6535	Pathology (process)	Vitamin E	105.43		15820619
slc6a8	Nerve Sheath Neoplasms	MESH:D018317	SLC6A8	6535	Cancer|Nervous system disease	Tamoxifen	3.60		21075781
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Aluminum	65.73		20929057|2496932
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Ampicillin	65.73		9562146
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Arsenic	65.73		19371619
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Arsenic Trioxide	65.73		11864496|21533816
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Carbamazepine	65.73		1352629|1733741|2749458|3569036|6401711|6439058
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Chlorpyrifos	65.73		22287024
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Cisplatin	65.73		11205470|11745184|12110496|12552058|14615449|15930889|16039110|2119878|2380760|3785625|6086264|6147640|7191768
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Copper	65.73		17415508|23452774
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Cyclosporine	65.73		1818543|2360262|7491699
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Doxorubicin	65.73		11147586|18719071|1905199|7191768|7534090|7595726|8893894|9374088
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Ethanol	65.73		12486488|1665979|21783534|2554183
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Folic Acid	65.73		5343988
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Hexachlorocyclohexane	65.73		2459503|7530866|7691758|8766847
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Methamphetamine	65.73		10082851|10433983|10516332|10522753|10642852|10698006|10773198|10974615|10983851|11006970|11093760|11129103|11158245|11246153|11424955|11553669|11558934|11756511|12030189|12105091|12105096|12452543|12459932|12486488|12766323|13679222|1381816|1432692|14615038|14999072|15050682|15081587|15093677|15111252|15163680|15234256|15276877|15303126|15542724|15686480|15930374|15987631|16181420|16838362|16844102|16926530|17105915|17105919|18410508|18766021|18991856|1905457|19834288|20211701|20722968|2073599|21130800|2554183|2720435|7505315|7530424|7538305|7690233|7974204|8099799|8467354|8911677|8915598|9132989|9359594|9369336|9427479|9495865|9634552|9715805
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	methylmercuric chloride	65.73		33338554
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	N-Methyl-3,4-methylenedioxyamphetamine	65.73		1382813
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	pseudocumene	65.73		9117193|9253011
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Selenium	65.73		10082851
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Tetrachlorodibenzodioxin	65.73		17222441
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	tris(1,3-dichloro-2-propyl)phosphate	65.73		22268003
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Valproic Acid	65.73		11737171|12821749|18042239|18455366|22045034|8149357|8816215
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Vitamin E	65.73		15300460|15753152|2554183
slc6a8	Nervous System Diseases	MESH:D009422	SLC6A8	6535	Nervous system disease	Zidovudine	65.73		7534090
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Benzo(a)pyrene	43.49		22265711
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	bisphenol A	43.49		11399458|16427766|20299547|22194820|23337607|23440186|24820113
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Cadmium Chloride	43.49		31494276
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Carbamazepine	43.49		16990009|22634333
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Copper	43.49		12604640
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Ethanol	43.49		23907025
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Folic Acid	43.49		34742744
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Particulate Matter	43.49		28087836
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Tetrachlorodibenzodioxin	43.49		14600291|30398377
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Tretinoin	43.49		21934132|34742744|9125849
slc6a8	Nervous System Malformations	MESH:D009421	SLC6A8	6535	Congenital abnormality|Nervous system disease	Valproic Acid	43.49		34742744
slc6a8	Neuralgia	MESH:D009437	SLC6A8	6535	Nervous system disease|Signs and symptoms	Carbamazepine	13.15		10022661|15514420|20364357|8600877|9160401
slc6a8	Neuralgia	MESH:D009437	SLC6A8	6535	Nervous system disease|Signs and symptoms	Cyclosporine	13.15		16787880
slc6a8	Neuralgia	MESH:D009437	SLC6A8	6535	Nervous system disease|Signs and symptoms	Doxorubicin	13.15		16414547
slc6a8	Neuralgia	MESH:D009437	SLC6A8	6535	Nervous system disease|Signs and symptoms	Dronabinol	13.15		26824325
slc6a8	Neuralgia	MESH:D009437	SLC6A8	6535	Nervous system disease|Signs and symptoms	Rotenone	13.15		16472913
slc6a8	Neuralgia, Postherpetic	MESH:D051474	SLC6A8	6535	Nervous system disease|Signs and symptoms	Carbamazepine	7.05		7055454
slc6a8	Neuralgia, Postherpetic	MESH:D051474	SLC6A8	6535	Nervous system disease|Signs and symptoms	Ethanol	7.05		15220798
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	9,10-Dimethyl-1,2-benzanthracene	64.45		23656968
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Acetaminophen	64.45		12448053|2213573|2603160|2609350
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Arsenic	64.45		16620997
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Arsenic Trioxide	64.45		10525206
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Benzo(a)pyrene	64.45		23656968
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Cadmium	64.45		16842966
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Cadmium Chloride	64.45		18974090|27417525
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Caffeine	64.45		20641098|22449533|2610378
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Carbamazepine	64.45		9535510
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Chlorpyrifos	64.45		31593814
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Dronabinol	64.45		19040278|31690747
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Ethanol	64.45		19091803|24646710|8563186
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Folic Acid	64.45		10452927|10612975|12660568|14598335|16112698|17438019|17688467|19180646|20060418|24177262|8605127
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Quercetin	64.45		26887929
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	sodium arsenate	64.45		10525206|11749123|15694460|18186108|19446573|30953684
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Tretinoin	64.45		10923335|17252267|2183387|22262565|2373757|3293260|6648825|9142499|9535508
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Valproic Acid	64.45		10452927|10560583|10689198|10716750|11018306|11091363|11422330|12692401|1363493|1377411|14745917|14991910|15170225|1574172|15794725|15799026|16112698|16359493|16699836|16842966|17075842|1810574|1882348|19496458|1978020|19830722|20025093|20705080|21195144|21708246|2284927|23042728|23888923|24849673|24896083|2510370|3086173|3086174|3110521|3135633|3140405|3142446|32445665|3927520|3939491|6428923|7852547|8012899|8318756|8563186|8638254|8888407|9098922|9188671
slc6a8	Neural Tube Defects	MESH:D009436	SLC6A8	6535	Congenital abnormality|Nervous system disease	Vitamin E	64.45		11018306
slc6a8	Neurilemmoma	MESH:D009442	SLC6A8	6535	Cancer	Ethylnitrosourea	4.22		16003739|16651423|17160924
slc6a8	Neuritis	MESH:D009443	SLC6A8	6535	Nervous system disease	Doxorubicin	2.66		4795227
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Acetaminophen	90.06		17971093
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Arsenic	90.06		25451969|29155576
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Benzo(a)pyrene	90.06		16858674|22212102|31730894
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	bisphenol A	90.06		24953688
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Blood Glucose	90.06		27274199|31816286|35191607
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Cadmium	90.06		23851056
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Carbamazepine	90.06		3182607|8150804
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Chlorpyrifos	90.06		26314619|29605586|29626809|32057829
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Copper	90.06		25007851
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Diazinon	90.06		35452779
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Dietary Fats	90.06		24877639
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Dronabinol	90.06		26976041
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Ethanol	90.06		22253472|23227189|25511929|30664321
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Glyphosate	90.06		25522657
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Hexachlorocyclohexane	90.06		9530529
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Methamphetamine	90.06		19426289|27565679|32278788|32956829
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Oxygen	90.06		27274199|31816286|35191607
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Particulate Matter	90.06		29337904
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Rotenone	90.06		23639798|25481089|30328585
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Thioacetamide	90.06		33522075
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Tretinoin	90.06		9380001
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	tributyltin	90.06		25499138
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	tris(1,3-dichloro-2-propyl)phosphate	90.06		29605586
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Valproic Acid	90.06		7574471|7635095|8150804|8251047|9706729
slc6a8	Neurobehavioral Manifestations	MESH:D019954	SLC6A8	6535	Nervous system disease|Signs and symptoms	Zidovudine	90.06		10494581|10958082
slc6a8	Neuroblastoma	MESH:D009447	SLC6A8	6535	Cancer	Arsenic Trioxide	16.99		10428472|10721769|11027660
slc6a8	Neuroblastoma	MESH:D009447	SLC6A8	6535	Cancer	bisphenol A	16.99		27366082
slc6a8	Neuroblastoma	MESH:D009447	SLC6A8	6535	Cancer	Cisplatin	16.99		18353067|2206854|3335892|3813490|8761367
slc6a8	Neuroblastoma	MESH:D009447	SLC6A8	6535	Cancer	Decitabine	16.99		7507741
slc6a8	Neuroblastoma	MESH:D009447	SLC6A8	6535	Cancer	Doxorubicin	16.99		15555623|18353067
slc6a8	Neuroblastoma	MESH:D009447	SLC6A8	6535	Cancer	(+)-JQ1 compound	16.99		23430699
slc6a8	Neurocognitive Disorders	MESH:D019965	SLC6A8	6535	Mental disorder	Ibuprofen	3.92		12503939
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Acetaminophen	37.96		18514411
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Aluminum	37.96		15488650|22138567
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Benzo(a)pyrene	37.96		28329817|34332006
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	bisphenol A	37.96		35648353
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Copper	37.96		17943296
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Copper Sulfate	37.96		18369385
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Methamphetamine	37.96		25090657
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Ozone	37.96		19833740
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Quercetin	37.96		26944603
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Rotenone	37.96		12558969|26075822
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Valproic Acid	37.96		25453207
slc6a8	Neurodegenerative Diseases	MESH:D019636	SLC6A8	6535	Nervous system disease	Vitamin E	37.96		19615394
slc6a8	Neurodevelopmental Disorders	MESH:D065886	SLC6A8	6535	Mental disorder	Arsenic	10.22		25446717|26968381
slc6a8	Neurodevelopmental Disorders	MESH:D065886	SLC6A8	6535	Mental disorder	Cadmium	10.22		25446717
slc6a8	Neurodevelopmental Disorders	MESH:D065886	SLC6A8	6535	Mental disorder	Cisplatin	10.22		9498910
slc6a8	Neurodevelopmental Disorders	MESH:D065886	SLC6A8	6535	Mental disorder	Particulate Matter	10.22		26641520|28087836
slc6a8	Neuroectodermal Tumors	MESH:D017599	SLC6A8	6535	Cancer	Cisplatin	3.01		8761367
slc6a8	Neuroectodermal Tumors, Primitive	MESH:D018242	SLC6A8	6535	Cancer	chromium hexavalent ion	11.24		26505805
slc6a8	Neuroectodermal Tumors, Primitive	MESH:D018242	SLC6A8	6535	Cancer	Selenium	11.24		26505805
slc6a8	Neuroectodermal Tumors, Primitive	MESH:D018242	SLC6A8	6535	Cancer	Toluene	11.24		26505805
slc6a8	Neuroectodermal Tumors, Primitive, Peripheral	MESH:D018241	SLC6A8	6535	Cancer	Doxorubicin	3.02		15823816
slc6a8	Neuroendocrine Tumors	MESH:D018358	SLC6A8	6535	Cancer	Sunitinib	2.81		26581635
slc6a8	Neurogenic Bowel	MESH:D055496	SLC6A8	6535	Digestive system disease	Valproic Acid	3.29		2492459
slc6a8	Neurogenic Inflammation	MESH:D020078	SLC6A8	6535	Nervous system disease|Pathology (process)	Arsenic	13.86		17056641|25288670
slc6a8	Neurogenic Inflammation	MESH:D020078	SLC6A8	6535	Nervous system disease|Pathology (process)	Cadmium	13.86		25288670
